종목명,종목코드,현재가,전일비,등락률,거래량,거래대금,시장
기가레인,049080,1291,,-7.79,5657043,7303242513.0,KOSDAQ
상상인,038540,1978,,-4.67,90266,178546148.0,KOSDAQ
케이피항공산업,288180,14780,,-12.54,807524,11935204720.0,KOSDAQ
우리손에프앤지,073560,1577,,-1.74,147414,232471878.0,KOSDAQ
큐브엔터,182360,7020,,-0.43,35656,250305120.0,KOSDAQ
디와이피엔에프,104460,10350,,1.87,36371,376439850.0,KOSDAQ
에코플라스틱,038110,2640,,-2.94,582611,1538093040.0,KOSDAQ
그래디언트,035080,9500,,-2.26,25494,242193000.0,KOSDAQ
원일티엔아이,136150,12860,,-2.87,24675,317320500.0,KOSDAQ
에이치엔에스하이텍,044990,14010,,0.14,34041,476914410.0,KOSDAQ
엑세스바이오,950130,3050,,0.33,258202,787516100.0,KOSDAQ
씨피시스템,413630,2925,,-3.62,195723,572489775.0,KOSDAQ
해성옵틱스,076610,1929,,-5.9,2189604,4223746116.0,KOSDAQ
프로이천,321260,3770,,-6.68,1255065,4731595050.0,KOSDAQ
푸드나무,290720,3025,,-0.17,59289,179349225.0,KOSDAQ
에이치피오,357230,2570,,-6.03,253495,651482150.0,KOSDAQ
위드텍,348350,10570,,-4.86,93619,989552830.0,KOSDAQ
오스테오닉,226400,5090,,-1.17,194244,988701960.0,KOSDAQ
고스트스튜디오,950190,8070,,12.08,314585,2538700950.0,KOSDAQ
제이스로보틱스,090470,6010,,-4.75,66443,399322430.0,KOSDAQ
컴투스홀딩스,063080,15920,,0.25,36175,575906000.0,KOSDAQ
아미노로직스,074430,1193,,-0.08,219188,261491284.0,KOSDAQ
쿼드메디슨,464490,9110,,-3.6,123760,1127453600.0,KOSDAQ
모델솔루션,417970,16350,,-0.79,58629,958584150.0,KOSDAQ
머큐리,100590,6100,,-6.44,734372,4479669200.0,KOSDAQ
메타바이오메드,059210,3840,,-2.78,202417,777281280.0,KOSDAQ
풍국주정,023900,8230,,-3.18,40469,333059870.0,KOSDAQ
알서포트,131370,1942,,-3.14,217284,421965528.0,KOSDAQ
한국파마,032300,9440,,-2.28,29986,283067840.0,KOSDAQ
이브이첨단소재,131400,1725,,-10.62,31096465,53641402125.0,KOSDAQ
한국경제TV,039340,4670,,-2.51,38112,177983040.0,KOSDAQ
초록뱀미디어,047820,4200,,-4.22,65030,273126000.0,KOSDAQ
하이로닉,149980,4840,,-4.35,81041,392238440.0,KOSDAQ
좋은사람들,033340,1058,,-6.37,1162982,1230434956.0,KOSDAQ
아이엠티,451220,13020,,-5.03,89049,1159417980.0,KOSDAQ
페스카로,0015S0,10380,,-4.95,68280,708746400.0,KOSDAQ
중앙에너비스,000440,16440,,-3.29,83881,1379003640.0,KOSDAQ
에스피소프트,443670,4090,,-3.99,207030,846752700.0,KOSDAQ
세운메디칼,100700,2305,,-2.33,197123,454368515.0,KOSDAQ
모베이스,101330,4355,,-1.02,233045,1014910975.0,KOSDAQ
씨이랩,189330,10730,,18.04,3429753,36801249690.0,KOSDAQ
오성첨단소재,052420,10310,,-12.85,256287,2642318970.0,KOSDAQ
대정화금,120240,13940,,-1.06,27359,381384460.0,KOSDAQ
서울옥션,063170,5630,,-2.09,77465,436127950.0,KOSDAQ
에이프로,262260,6630,,-11.36,455667,3021072210.0,KOSDAQ
케이피에프,024880,4955,,-4.53,196687,974584085.0,KOSDAQ
이지케어텍,099750,7310,,-2.14,31006,226653860.0,KOSDAQ
한패스,408470,9440,,-3.67,82351,777393440.0,KOSDAQ
지오엘리먼트,311320,7910,,-4.47,80356,635615960.0,KOSDAQ
엔에프씨,265740,5570,,-2.45,132846,739952220.0,KOSDAQ
아스타,246720,6070,,0.0,0,0.0,KOSDAQ
조이시티,067000,1421,,-5.27,431691,613432911.0,KOSDAQ
스톰테크,352090,3695,,-0.14,31904,117885280.0,KOSDAQ
알파칩스,117670,14900,,-5.99,27839,414801100.0,KOSDAQ
더네이쳐홀딩스,298540,6850,,1.48,47979,328656150.0,KOSDAQ
동국S&C,100130,1735,,-3.18,306763,532233805.0,KOSDAQ
선진뷰티사이언스,086710,8120,,-0.98,40988,332822560.0,KOSDAQ
대봉엘에스,078140,8930,,-3.04,33119,295752670.0,KOSDAQ
크레버스,096240,9200,,0.66,42778,393557600.0,KOSDAQ
싸이토젠,217330,4255,,-5.65,191760,815938800.0,KOSDAQ
슈프리마에이치큐,094840,9980,,-1.58,21639,215957220.0,KOSDAQ
링네트,042500,4390,,-2.23,257970,1132488300.0,KOSDAQ
오상헬스케어,036220,6830,,-4.34,49380,337265400.0,KOSDAQ
샌즈랩,411080,6400,,-3.61,96314,616409600.0,KOSDAQ
하이드로리튬,101670,1719,,-4.5,1858786,3195253134.0,KOSDAQ
씨씨에스,066790,1493,,0.0,0,0.0,KOSDAQ
오가노이드사이언스,476040,14770,,-5.08,72757,1074620890.0,KOSDAQ
티앤알바이오팹,246710,2040,,-4.23,340807,695246280.0,KOSDAQ
빛샘전자,072950,12030,,-7.32,512232,6162150960.0,KOSDAQ
이녹스,088390,10310,,-6.36,41950,432504500.0,KOSDAQ
다원시스,068240,2530,,0.0,0,0.0,KOSDAQ
녹십자엠에스,142280,4440,,-7.88,1798533,7985486520.0,KOSDAQ
한켐,457370,11970,,0.5,7894078,94492113660.0,KOSDAQ
솔본,035610,3515,,1.3,38670,135925050.0,KOSDAQ
HC보광산업,225530,2640,,-0.56,72401,191138640.0,KOSDAQ
APS이노베이션,079810,4450,,-3.37,244516,1088096200.0,KOSDAQ
로젠,033290,1703,,-1.1,56751,96646953.0,KOSDAQ
THE E&M,089230,2550,,-7.27,883806,2253705300.0,KOSDAQ
해성에어로보틱스,059270,8530,,-10.49,299189,2552082170.0,KOSDAQ
마음AI,377480,13310,,6.14,143460,1909452600.0,KOSDAQ
테라젠이텍스,066700,2535,,-4.52,178777,453199695.0,KOSDAQ
수젠텍,253840,5610,,-2.09,657783,3690162630.0,KOSDAQ
오파스넷,173130,7190,,-3.88,253196,1820479240.0,KOSDAQ
알엔티엑스,123010,2785,,0.18,1899426,5289901410.0,KOSDAQ
바이오비쥬,489460,6210,,-3.72,48213,299402730.0,KOSDAQ
스마트레이더시스템,424960,5660,,-2.25,79981,452692460.0,KOSDAQ
지아이텍,382480,2365,,-5.02,366181,866018065.0,KOSDAQ
웹케시,053580,7170,,-3.63,15108,108324360.0,KOSDAQ
삼아제약,009300,14510,,-3.2,11718,170028180.0,KOSDAQ
동국생명과학,303810,2885,,-2.04,140506,405359810.0,KOSDAQ
아이씨디,040910,5070,,-2.12,95034,481822380.0,KOSDAQ
크레오에스지,040350,4720,,14.15,354382,1672683040.0,KOSDAQ
휴마시스,205470,3560,,-6.32,187987,669233720.0,KOSDAQ
SBI인베스트먼트,019550,1136,,-10.97,2014551,2288529936.0,KOSDAQ
엠엑스온,347890,5410,,-2.35,61732,333970120.0,KOSDAQ
위더스제약,330350,6950,,-0.71,72704,505292800.0,KOSDAQ
한국가구,004590,6110,,-6.14,183628,1121967080.0,KOSDAQ
삼기에너지솔루션즈,419050,1594,,-3.57,287215,457820710.0,KOSDAQ
서남,294630,3450,,-5.22,362696,1251301200.0,KOSDAQ
엠게임,058630,4735,,0.64,107424,508652640.0,KOSDAQ
피앤에스로보틱스,460940,6750,,-3.43,130154,878539500.0,KOSDAQ
서한,011370,899,,-2.39,443787,398964513.0,KOSDAQ
SY동아,041930,5960,,-6.87,162610,969155600.0,KOSDAQ
셀바스헬스케어,208370,3505,,-1.96,175735,615951175.0,KOSDAQ
KT밀리의서재,418470,10530,,2.23,78194,823382820.0,KOSDAQ
바이오에프디엔씨,251120,10320,,-4.18,65604,677033280.0,KOSDAQ
케이엔에스,432470,10230,,-3.22,98019,1002734370.0,KOSDAQ
키스트론,475430,5010,,-7.22,1054309,5282088090.0,KOSDAQ
중앙백신,072020,9450,,-2.07,13924,131581800.0,KOSDAQ
리메드,302550,2890,,-2.36,75736,218877040.0,KOSDAQ
서원인텍,093920,4800,,-2.34,50812,243897600.0,KOSDAQ
정상제이엘에스,040420,5690,,-0.35,46367,263828230.0,KOSDAQ
아크솔루션스,203690,4425,,0.0,0,0.0,KOSDAQ
젝시믹스,337930,3005,,-3.69,305840,919049200.0,KOSDAQ
셀리드,299660,3000,,-1.15,320459,961377000.0,KOSDAQ
KT지니뮤직,043610,1518,,-1.17,104320,158357760.0,KOSDAQ
양지사,030960,5500,,-1.08,31393,172661500.0,KOSDAQ
티에스아이,277880,4425,,-3.07,92094,407515950.0,KOSDAQ
와이엠텍,273640,8000,,-7.41,130411,1043288000.0,KOSDAQ
대주산업,003310,2470,,-4.45,731492,1806785240.0,KOSDAQ
퓨런티어,370090,10200,,-5.12,98679,1006525800.0,KOSDAQ
앤디포스,238090,2855,,-4.83,104980,299717900.0,KOSDAQ
나이스디앤비,130580,5640,,0.89,8552,48233280.0,KOSDAQ
뉴엔AI,463020,9780,,2.3,65104,636717120.0,KOSDAQ
APS,054620,4720,,-5.22,93219,439993680.0,KOSDAQ
포니링크,064800,3390,,-5.83,145118,491950020.0,KOSDAQ
청담글로벌,362320,4085,,-5.0,85290,348409650.0,KOSDAQ
인트론바이오,048530,2795,,-5.73,312511,873468245.0,KOSDAQ
유니크,011320,4465,,0.11,92863,414633295.0,KOSDAQ
아리바이오랩,261780,3205,,-13.5,4040689,12950408245.0,KOSDAQ
에스피시스템스,317830,8000,,-4.65,115964,927712000.0,KOSDAQ
창해에탄올,004650,9370,,-0.95,54873,514160010.0,KOSDAQ
이엠텍,091120,5020,,-5.28,102910,516608200.0,KOSDAQ
영화테크,265560,8040,,-4.74,37229,299321160.0,KOSDAQ
세원물산,024830,10290,,0.88,13495,138863550.0,KOSDAQ
스모트로닉,066590,2220,,-5.93,196934,437193480.0,KOSDAQ
대한뉴팜,054670,5980,,-2.61,80033,478597340.0,KOSDAQ
아이티센엔텍,010280,6560,,-3.81,104091,682836960.0,KOSDAQ
TPC로보틱스,048770,5440,,-2.16,476058,2589755520.0,KOSDAQ
엠엑스로보틱스,007820,4255,,-6.89,340871,1450406105.0,KOSDAQ
이노메트리,302430,8660,,-8.26,90874,786968840.0,KOSDAQ
SM C&C,048550,880,,-3.51,424441,373508080.0,KOSDAQ
폴라리스AI파마,041910,6390,,-4.77,147377,941739030.0,KOSDAQ
민테크,452200,3500,,-11.05,404058,1414203000.0,KOSDAQ
씨티씨바이오,060590,3490,,-3.46,82320,287296800.0,KOSDAQ
현대에이치티,039010,9780,,-1.91,59318,580130040.0,KOSDAQ
코위버,056360,8610,,-5.28,247179,2128211190.0,KOSDAQ
코츠테크놀로지,448710,15900,,-5.02,94897,1508862300.0,KOSDAQ
네오이뮨텍,950220,501,,0.0,0,0.0,KOSDAQ
셀루메드,049180,1009,,0.0,0,0.0,KOSDAQ
CG인바이츠,083790,1091,,-2.15,119177,130022107.0,KOSDAQ
오텍,067170,3355,,-9.2,895695,3005056725.0,KOSDAQ
쎄크,081180,9500,,1.06,243906,2317107000.0,KOSDAQ
엔지켐생명과학,183490,990,,0.0,0,0.0,KOSDAQ
현대공업,170030,5450,,-0.91,70884,386317800.0,KOSDAQ
한일단조,024740,2540,,-4.69,323795,822439300.0,KOSDAQ
특수건설,026150,4750,,-4.14,99637,473275750.0,KOSDAQ
딥노이드,315640,2830,,-1.39,137733,389784390.0,KOSDAQ
피제이전자,006140,5590,,-5.09,55421,309803390.0,KOSDAQ
레이,228670,5290,,-13.42,452579,2394142910.0,KOSDAQ
다보링크,340360,1584,,12.26,1275762,2020807008.0,KOSDAQ
일지테크,019540,6100,,-3.94,167053,1019023300.0,KOSDAQ
삼륭물산,014970,5560,,-3.81,61421,341500760.0,KOSDAQ
쎄니트,037760,2435,,-2.01,102772,250249820.0,KOSDAQ
엠오티,413390,7080,,-2.61,68559,485397720.0,KOSDAQ
비투엔,307870,1103,,6.67,723366,797872698.0,KOSDAQ
우리바이오,082850,1691,,-5.11,175138,296158358.0,KOSDAQ
에스트래픽,234300,3010,,-0.17,90436,272212360.0,KOSDAQ
데이타솔루션,263800,5040,,10.89,1425329,7183658160.0,KOSDAQ
파로스아이바이오,388870,6300,,-4.98,95591,602223300.0,KOSDAQ
팅크웨어,084730,7340,,-2.91,63598,466809320.0,KOSDAQ
아로마티카,0015N0,6410,,-4.9,100155,641993550.0,KOSDAQ
아이큐어,175250,2170,,0.0,0,0.0,KOSDAQ
엔브이에이치코리아,067570,1924,,-0.41,167147,321590828.0,KOSDAQ
대림제지,017650,9230,,-0.65,15336,141551280.0,KOSDAQ
제일엠앤에스,412540,3935,,0.0,0,0.0,KOSDAQ
한국컴퓨터,054040,5040,,-5.26,137447,692732880.0,KOSDAQ
JW신약,067290,1445,,-4.62,416307,601563615.0,KOSDAQ
크리스에프앤씨,110790,3455,,-0.86,9376,32394080.0,KOSDAQ
3S,060310,1525,,-1.74,1067659,1628179975.0,KOSDAQ
위츠,459100,5990,,-5.82,93788,561790120.0,KOSDAQ
미투온,201490,2465,,-2.57,294616,726228440.0,KOSDAQ
KNN,058400,606,,-1.3,340744,206490864.0,KOSDAQ
푸른로보틱스,094940,9570,,-9.29,435628,4168959960.0,KOSDAQ
내츄럴엔도텍,168330,2515,,-2.71,63590,159928850.0,KOSDAQ
한국선재,025550,3125,,-5.02,275032,859475000.0,KOSDAQ
휴비츠,065510,6940,,-2.12,55043,381998420.0,KOSDAQ
희림,037440,5720,,8.33,1245475,7124117000.0,KOSDAQ
NPX,222160,8040,,0.0,0,0.0,KOSDAQ
현우산업,092300,3985,,4.87,408265,1626936025.0,KOSDAQ
시공테크,020710,3965,,-0.63,394345,1563577925.0,KOSDAQ
테고사이언스,191420,9800,,-7.46,27255,267099000.0,KOSDAQ
부방,014470,1323,,2.56,307685,407067255.0,KOSDAQ
브이원텍,251630,4980,,-5.32,90984,453100320.0,KOSDAQ
위닉스,044340,4435,,-2.63,39502,175191370.0,KOSDAQ
화신정공,126640,2260,,5.61,2191289,4952313140.0,KOSDAQ
바이오스마트,038460,3125,,-5.59,302403,945009375.0,KOSDAQ
휴먼테크놀로지,175140,3155,,-5.82,104500,329697500.0,KOSDAQ
HRS,036640,4810,,-1.74,57864,278325840.0,KOSDAQ
덕우전자,263600,4920,,-2.38,69302,340965840.0,KOSDAQ
블루엠텍,439580,2310,,-1.91,315486,728772660.0,KOSDAQ
리드코프,012700,2980,,-4.03,84516,251857680.0,KOSDAQ
와이어블,065530,1626,,-2.63,307902,500648652.0,KOSDAQ
제너셈,217190,5900,,-4.84,160290,945711000.0,KOSDAQ
라이온켐텍,171120,2160,,-5.26,506658,1094381280.0,KOSDAQ
한울반도체,320000,11600,,-7.94,501355,5815718000.0,KOSDAQ
코닉오토메이션,391710,1814,,-3.87,124999,226748186.0,KOSDAQ
알체라,347860,1871,,7.1,735678,1376453538.0,KOSDAQ
대창솔루션,096350,2095,,-6.89,677723,1419829685.0,KOSDAQ
태웅로직스,124560,1992,,-3.3,200652,399698784.0,KOSDAQ
오픈베이스,049480,2450,,-0.2,507210,1242664500.0,KOSDAQ
한울소재과학,091440,2365,,-5.59,165392,391152080.0,KOSDAQ
케이옥션,102370,2815,,0.0,138339,389424285.0,KOSDAQ
신신제약,002800,5040,,-0.98,70333,354478320.0,KOSDAQ
티플랙스,081150,3150,,-4.26,387204,1219692600.0,KOSDAQ
에스넷,038680,3835,,1.05,371590,1425047650.0,KOSDAQ
삼현철강,017480,4855,,-4.05,82079,398493545.0,KOSDAQ
디케이락,105740,7480,,-3.86,145219,1086238120.0,KOSDAQ
피제이메탈,128660,3065,,-2.08,163847,502191055.0,KOSDAQ
에이텍,045660,9200,,-1.08,76720,705824000.0,KOSDAQ
고바이오랩,348150,3905,,-4.29,94134,367593270.0,KOSDAQ
인성정보,033230,1500,,-1.96,309786,464679000.0,KOSDAQ
정다운,208140,2310,,-0.86,59862,138281220.0,KOSDAQ
선바이오,067370,6190,,-1.28,17869,110609110.0,KOSDAQ
유니테크노,241690,3080,,-5.52,136232,419594560.0,KOSDAQ
제이씨케미칼,137950,3380,,-5.32,319952,1081437760.0,KOSDAQ
로스웰,900260,1634,,-1.8,23204,37915336.0,KOSDAQ
모티브링크,463480,6070,,-3.65,67659,410690130.0,KOSDAQ
화성밸브,039610,7210,,-1.9,82332,593613720.0,KOSDAQ
예림당,036000,3250,,1.56,115888,376636000.0,KOSDAQ
레뷰코퍼레이션,443250,6690,,-4.02,92140,616416600.0,KOSDAQ
유라테크,048430,6460,,-1.97,37066,239446360.0,KOSDAQ
블랙야크아이앤씨,478560,2880,,-3.19,93017,267888960.0,KOSDAQ
예스24,053280,2975,,-1.98,40015,119044625.0,KOSDAQ
크리스탈신소재,900250,519,,0.0,0,0.0,KOSDAQ
서플러스글로벌,140070,2010,,-6.94,152283,306088830.0,KOSDAQ
우리산업,215360,8120,,0.62,43056,349614720.0,KOSDAQ
지엘팜텍,204840,955,,-1.75,198948,189995340.0,KOSDAQ
아이진,185490,1710,,-3.88,1266789,2166209190.0,KOSDAQ
코스리거글로벌,043710,4260,,-3.84,5763,24550380.0,KOSDAQ
삐아,451250,7190,,-3.88,35930,258336700.0,KOSDAQ
제이씨현시스템,033320,3830,,-0.78,305257,1169134310.0,KOSDAQ
옵티시스,109080,12920,,1.65,71862,928457040.0,KOSDAQ
제이엔케이글로벌,126880,3135,,-3.98,89246,279786210.0,KOSDAQ
디지틀조선,033130,1957,,0.36,287543,562721651.0,KOSDAQ
비트컴퓨터,032850,4365,,-3.11,121784,531587160.0,KOSDAQ
엑스플러스,373200,2895,,0.52,125236,362558220.0,KOSDAQ
TS인베스트먼트,246690,1527,,29.96,12350164,18858700428.0,KOSDAQ
다이나믹솔루션,290660,852,,-7.09,1821956,1552306512.0,KOSDAQ
네오리진,094860,1355,,-3.97,144402,195664710.0,KOSDAQ
케이사인,192250,10180,,-4.59,47140,479885200.0,KOSDAQ
자이글,234920,5310,,0.0,0,0.0,KOSDAQ
온코크로스,382150,5870,,-7.56,140794,826460780.0,KOSDAQ
노브랜드,145170,4230,,-6.93,166957,706228110.0,KOSDAQ
쎄노텍,222420,1475,,10.24,1306875,1927640625.0,KOSDAQ
피엠티,147760,6590,,-15.84,266294,1754877460.0,KOSDAQ
센코,347000,1882,,-3.68,237150,446316300.0,KOSDAQ
더블유에스아이,299170,1712,,-3.33,446063,763659856.0,KOSDAQ
남화산업,111710,3440,,-0.15,7265,24991600.0,KOSDAQ
이노인스트루먼트,215790,1758,,-9.15,4634300,8147099400.0,KOSDAQ
이루온,065440,2595,,-6.99,911353,2364961035.0,KOSDAQ
인크로스,216050,5790,,-2.36,44773,259235670.0,KOSDAQ
쏘닉스,088280,4080,,-4.23,284879,1162306320.0,KOSDAQ
위메이드플레이,123420,6680,,-1.76,36201,241822680.0,KOSDAQ
러셀,217500,2195,,-4.36,249414,547463730.0,KOSDAQ
옵티팜,153710,4755,,-0.21,13992,66531960.0,KOSDAQ
와이엠씨,155650,3670,,-6.26,120337,441636790.0,KOSDAQ
테라사이언스,073640,654,,0.0,0,0.0,KOSDAQ
HLB제넥스,187420,2135,,-2.95,129708,276926580.0,KOSDAQ
아이엠비디엑스,461030,4845,,-5.19,114369,554117805.0,KOSDAQ
디에이테크놀로지,196490,6090,,0.0,0,0.0,KOSDAQ
이건홀딩스,039020,3060,,-2.08,54124,165619440.0,KOSDAQ
트루엔,417790,6590,,-1.49,29733,195940470.0,KOSDAQ
TJ미디어,032540,3295,,-2.51,34795,114649525.0,KOSDAQ
세코닉스,053450,4640,,0.54,99136,459991040.0,KOSDAQ
에너토크,019990,7030,,-3.43,162821,1144631630.0,KOSDAQ
팬젠,222110,5070,,-1.36,35673,180862110.0,KOSDAQ
SDN,099220,1055,,2.33,805376,849671680.0,KOSDAQ
웨이브일렉트로,095270,4760,,-4.13,315824,1503322240.0,KOSDAQ
대원미디어,048910,5430,,-3.04,61653,334775790.0,KOSDAQ
화일약품,061250,8110,,-1.7,23508,190649880.0,KOSDAQ
아이디피,332370,5140,,-0.96,48501,249295140.0,KOSDAQ
우원개발,046940,3755,,-4.57,252109,946669295.0,KOSDAQ
오비고,352910,5370,,0.37,49946,268210020.0,KOSDAQ
에스프리즘,288620,9710,,-1.62,44231,429483010.0,KOSDAQ
포커스에이아이,331380,2090,,-0.48,97132,203005880.0,KOSDAQ
SGC E&C,016250,13440,,0.67,16101,216397440.0,KOSDAQ
이상네트웍스,080010,6880,,-5.75,20285,139560800.0,KOSDAQ
캐프,198080,3140,,-3.83,518153,1627000420.0,KOSDAQ
CJ 바이오사이언스,311690,5160,,-8.35,57692,297690720.0,KOSDAQ
노랑풍선,104620,4000,,-0.12,89974,359896000.0,KOSDAQ
탑엔지니어링,065130,4195,,-9.3,352918,1480491010.0,KOSDAQ
드림어스컴퍼니,060570,903,,-0.99,142573,128743419.0,KOSDAQ
에이테크솔루션,071670,6690,,-4.29,62678,419315820.0,KOSDAQ
에이에스텍,453860,10370,,-4.07,19927,206642990.0,KOSDAQ
HLB파나진,046210,1466,,-5.66,113771,166788286.0,KOSDAQ
동일금속,109860,7330,,-0.95,2498,18310340.0,KOSDAQ
지슨,446840,1210,,0.83,205005,248056050.0,KOSDAQ
국순당,043650,3730,,-3.12,45482,169647860.0,KOSDAQ
이닉스,452400,7300,,0.55,28656,209188800.0,KOSDAQ
한국전자인증,041460,3475,,-1.56,97727,339601325.0,KOSDAQ
티이엠씨씨엔에스,241790,6580,,-5.05,79905,525774900.0,KOSDAQ
랩지노믹스,084650,886,,-15.62,3442659,3050195874.0,KOSDAQ
에스에너지,095910,1762,,-7.8,1173248,2067262976.0,KOSDAQ
참좋은여행,094850,4670,,-3.11,58095,271303650.0,KOSDAQ
탑코미디어,134580,1323,,-1.34,92853,122844519.0,KOSDAQ
유비벨록스,089850,4420,,-3.28,63892,282402640.0,KOSDAQ
경창산업,024910,1816,,-4.07,168538,306065008.0,KOSDAQ
대모,317850,7810,,3.99,94456,737701360.0,KOSDAQ
신일제약,012790,5420,,-1.09,29287,158735540.0,KOSDAQ
코셈,360350,11310,,-6.37,75646,855556260.0,KOSDAQ
경남스틸,039240,2405,,-1.84,173634,417589770.0,KOSDAQ
이글루,067920,5890,,-1.51,48804,287455560.0,KOSDAQ
에어레인,163280,4745,,-1.76,132507,628745715.0,KOSDAQ
아티스트컴퍼니,321820,4115,,3.78,244249,1005084635.0,KOSDAQ
오리콤,010470,5330,,-1.48,12783,68133390.0,KOSDAQ
엠투엔,033310,1595,,0.31,129008,205767760.0,KOSDAQ
대성창투,027830,1180,,-4.68,477701,563687180.0,KOSDAQ
잉크테크,049550,3250,,-0.76,29987,97457750.0,KOSDAQ
엔시스,333620,5790,,-3.34,39107,226429530.0,KOSDAQ
아셈스,136410,5750,,-1.54,37837,217562750.0,KOSDAQ
삼익제약,014950,6310,,-6.38,61044,385187640.0,KOSDAQ
라파스,214260,7070,,-2.88,35553,251359710.0,KOSDAQ
퀀타매트릭스,317690,3130,,-0.32,92357,289077410.0,KOSDAQ
인지소프트,100030,19190,,0.21,24580,471690200.0,KOSDAQ
유신,054930,21000,,-0.71,22607,474747000.0,KOSDAQ
마이크로투나노,424980,10610,,-5.18,78441,832259010.0,KOSDAQ
씨티케이,260930,3240,,-0.92,41583,134728920.0,KOSDAQ
에피소드컴퍼니,317530,3580,,2.29,22199,79472420.0,KOSDAQ
신스틸,162300,1510,,-3.45,105664,159552640.0,KOSDAQ
이화공영,001840,2215,,0.0,0,0.0,KOSDAQ
이오플로우,294090,1490,,0.0,0,0.0,KOSDAQ
흥국,010240,5320,,-2.56,46055,245012600.0,KOSDAQ
대보마그네틱,290670,7920,,-4.0,17917,141902640.0,KOSDAQ
디에스엠,104040,2320,,-4.72,76387,177217840.0,KOSDAQ
우리산업홀딩스,072470,3290,,2.97,50432,165921280.0,KOSDAQ
대륙제관,004780,3905,,-4.17,57145,223151225.0,KOSDAQ
케이엘넷,039420,2705,,-3.39,59389,160647245.0,KOSDAQ
강동씨앤엘,198440,1018,,2.31,218401,222332218.0,KOSDAQ
코리아나,027050,1548,,-2.95,133854,207205992.0,KOSDAQ
디와이디,219550,1598,,-2.14,304544,486661312.0,KOSDAQ
큐라티스,348080,532,,-5.17,207561,110422452.0,KOSDAQ
윈팩,097800,2250,,-3.23,197564,444519000.0,KOSDAQ
푸드웰,005670,6140,,-3.0,48717,299122380.0,KOSDAQ
에스씨디,042110,1269,,-3.86,301602,382732938.0,KOSDAQ
토탈소프트,045340,7150,,1.27,84390,603388500.0,KOSDAQ
아이티센피엔에스,232830,3700,,-5.73,151840,561808000.0,KOSDAQ
지에스이,053050,2040,,-3.77,334067,681496680.0,KOSDAQ
태양,053620,7100,,1.0,12782,90752200.0,KOSDAQ
홈캐스트,064240,1754,,-4.57,151080,264994320.0,KOSDAQ
심플랫폼,444530,9480,,-5.58,56029,531154920.0,KOSDAQ
압타머사이언스,291650,995,,-7.18,249923,248673385.0,KOSDAQ
SCL사이언스,246960,1780,,5.95,102659,182733020.0,KOSDAQ
위지트,036090,1534,,-7.53,673703,1033460402.0,KOSDAQ
진양제약,007370,4270,,-3.83,51240,218794800.0,KOSDAQ
SGA솔루션즈,184230,3190,,-6.31,390015,1244147850.0,KOSDAQ
FSN,214270,1329,,-1.7,256121,340384809.0,KOSDAQ
원풍,008370,5010,,-0.4,5096,25530960.0,KOSDAQ
삼양케이씨아이,036670,5330,,-2.56,27774,148035420.0,KOSDAQ
엔투텍,227950,1738,,-13.32,588634,1023045892.0,KOSDAQ
서울평가정보,036120,1706,,-0.58,116270,198356620.0,KOSDAQ
블루콤,033560,3500,,0.14,26808,93828000.0,KOSDAQ
피엔케이피부임상연구센타,347740,1989,,-4.14,180759,359529651.0,KOSDAQ
코렌텍,104540,4645,,-0.75,70222,326181190.0,KOSDAQ
레이저옵텍,199550,3995,,-4.99,107930,431180350.0,KOSDAQ
HC홈센타,060560,2335,,-4.11,52991,123733985.0,KOSDAQ
삼진식품,0013V0,5970,,-2.93,89748,535795560.0,KOSDAQ
제로투세븐,159580,2955,,-2.8,46947,138728385.0,KOSDAQ
팬스타엔터프라이즈,054300,1018,,0.79,724820,737866760.0,KOSDAQ
젠큐릭스,229000,2510,,-9.39,951183,2387469330.0,KOSDAQ
위너스일렉,479960,8570,,-4.46,29385,251829450.0,KOSDAQ
HLB바이오스텝,278650,3355,,-8.33,185572,622594060.0,KOSDAQ
파이오링크,170790,9130,,-0.44,25704,234677520.0,KOSDAQ
소마젠,950200,3025,,-0.33,36745,111153625.0,KOSDAQ
DGI,099520,1284,,0.0,0,0.0,KOSDAQ
에스엠씨지,460870,2895,,-7.8,211118,611186610.0,KOSDAQ
알에프텍,061040,6420,,-12.89,149251,958191420.0,KOSDAQ
레몬,294140,2590,,-6.5,79962,207101580.0,KOSDAQ
에이치시티,072990,4000,,0.76,53944,215776000.0,KOSDAQ
코콤,015710,3300,,-0.45,92516,305302800.0,KOSDAQ
코아시아씨엠,196450,1275,,-3.12,501256,639101400.0,KOSDAQ
제노레이,122310,3970,,-3.52,28339,112505830.0,KOSDAQ
비아이매트릭스,413640,8010,,5.12,298886,2394076860.0,KOSDAQ
엑스큐어,070300,1650,,-4.62,287158,473810700.0,KOSDAQ
디알젬,263690,5080,,-0.2,37354,189758320.0,KOSDAQ
EDGC,245620,415,,0.0,0,0.0,KOSDAQ
미스터블루,207760,690,,-6.76,317912,219359280.0,KOSDAQ
구영테크,053270,2085,,-2.11,131727,274650795.0,KOSDAQ
SG&G,040610,3350,,-1.76,57519,192688650.0,KOSDAQ
마이크로디지탈,305090,3070,,-5.39,238350,731734500.0,KOSDAQ
동방선기,099410,4065,,-2.05,114409,465072585.0,KOSDAQ
제일테크노스,038010,6320,,0.8,38274,241891680.0,KOSDAQ
